,age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label
6620,35,Female,3.59,1.94,1.22,3.45,7.65,125,61,6.48,Medium,No,Mild,0
6621,32,Male,7.98,5.9,0.67,4.01,8.41,210,113,9.61,Low,Yes,Severe,1
6622,30,Other,5.84,2.88,2.11,2.98,8.38,35,88,7.13,Medium,No,Mild,0
6623,20,Male,5.95,3.08,2.72,4.7,5.16,79,71,8.18,Medium,Yes,Not addicted,0
6624,27,Male,4.47,3.16,0.35,3.77,8.6,239,148,5.3,High,No,Not addicted,0
6625,26,Other,4.19,1.28,3.97,1.91,8.12,179,29,6.96,Low,Yes,Not addicted,0
6626,25,Female,3.28,4.79,0.86,0.57,4.52,140,54,4.34,Low,No,Severe,1
6627,26,Female,5.5,5.5,0.41,4.14,6.52,92,176,7.36,Medium,Yes,Severe,1
6628,26,Other,10.17,3.41,0.18,3.08,5.31,104,54,12.71,High,No,Severe,1
6629,25,Other,3.47,3.64,2.28,4.37,8.08,70,50,6.2,Medium,Yes,Not addicted,0
6630,23,Other,9.98,1.69,0.61,0.77,6.77,202,42,12.94,Medium,Yes,Severe,1
6631,27,Other,6.16,2.63,2.34,0.73,6.85,52,37,9.03,Low,No,Moderate,1
6632,19,Other,5.76,1.5,3.2,3.18,8.5,70,17,7.97,Low,Yes,Not addicted,0
6633,29,Male,10.96,1.75,2.6,0.94,8.79,224,133,13.06,Low,No,Moderate,1
6634,35,Male,9.43,2.36,1.77,4.1,6.37,216,67,10.47,Medium,Yes,Severe,1
6635,29,Female,8.2,3.95,2.42,4.81,6.47,239,18,9.04,High,Yes,Severe,1
6636,19,Male,10.92,1.04,1.28,2.32,8.4,131,60,11.74,High,No,Severe,1
6637,23,Other,3.94,1.1,2.3,4.48,5.91,89,136,4.65,Low,No,Not addicted,0
6638,21,Female,4.43,1.04,3.15,2.57,6.94,122,28,7.42,Low,No,Not addicted,0
6639,20,Female,10.6,4.15,0.38,5.06,5.72,135,149,13.1,Medium,No,Severe,1
6640,20,Female,3.67,5.29,3.44,4.24,5.59,70,56,4.2,Medium,No,Moderate,1
6641,33,Female,4.92,2.62,1.48,5.64,5.18,102,159,7.07,Low,No,Not addicted,0
6642,35,Female,8.89,4.84,2.48,0.59,4.55,225,124,10.47,Medium,Yes,Moderate,1
6643,25,Other,4.98,3.01,2.44,4.84,8.0,183,172,7.41,Low,Yes,Mild,0
6644,24,Female,6.65,3.1,2.57,2.35,6.32,106,153,9.36,High,Yes,Mild,0
6645,33,Other,5.66,2.21,0.89,4.9,7.64,59,63,6.79,Low,No,Not addicted,0
6646,24,Male,11.82,3.67,2.68,4.84,4.86,202,122,14.15,High,No,Moderate,1
6647,21,Male,10.75,1.81,1.46,2.86,6.75,135,59,11.33,Medium,No,Moderate,1
6648,35,Male,5.53,3.32,0.32,1.45,8.81,170,180,6.94,Medium,Yes,Not addicted,0
6649,18,Other,11.08,1.74,2.1,0.58,5.31,224,159,11.92,Medium,No,Severe,1
6650,24,Other,4.79,1.43,1.78,5.07,8.07,107,165,6.73,High,Yes,Mild,0
6651,27,Other,3.42,1.61,3.2,1.37,4.83,58,149,4.44,High,Yes,Mild,0
6652,35,Male,5.35,0.72,0.23,2.25,5.97,72,161,6.4,Low,Yes,Not addicted,0
6653,27,Male,10.45,1.26,0.17,5.9,5.35,216,63,12.58,Low,No,Moderate,1
6654,35,Male,8.16,2.34,3.8,3.54,7.86,230,89,9.22,Medium,No,Severe,1
6655,27,Male,9.32,2.12,2.8,2.12,8.45,213,107,10.72,High,Yes,Moderate,1
6656,30,Female,10.66,2.04,0.98,4.0,6.65,82,91,12.33,Medium,No,Severe,1
6657,25,Other,4.39,1.62,0.62,3.71,7.19,117,29,5.58,Low,Yes,Not addicted,0
6658,31,Other,4.06,1.0,0.48,4.8,7.74,89,69,5.74,Medium,No,Not addicted,0
6659,27,Female,4.8,4.75,3.75,1.88,4.98,226,130,6.07,Low,No,Moderate,1
6660,31,Male,8.47,1.05,1.92,5.85,7.46,93,52,9.11,High,No,Severe,1
6661,32,Female,5.84,0.9,1.84,4.96,6.71,98,48,7.25,Low,Yes,Mild,0
6662,34,Male,7.92,3.58,0.31,3.64,8.45,229,137,9.07,Medium,No,Moderate,1
6663,20,Male,6.45,4.15,3.13,3.87,4.69,210,112,9.09,High,No,Severe,1
6664,28,Female,10.07,0.83,3.17,1.33,7.29,245,126,10.94,Medium,No,Moderate,1
6665,31,Female,10.21,3.58,3.83,1.4,8.73,98,119,10.96,Medium,No,Severe,1
6666,29,Female,10.69,5.24,3.23,3.18,6.04,219,163,12.11,Low,Yes,Moderate,1
6667,32,Male,3.14,5.48,2.55,2.19,8.55,200,170,4.53,Medium,No,Moderate,1
6668,18,Female,7.56,2.27,2.59,2.12,7.8,218,91,10.47,High,Yes,Moderate,1
6669,33,Female,8.21,4.31,2.02,3.11,8.59,250,124,10.06,Low,No,Moderate,1
6670,33,Male,4.09,2.51,2.81,2.68,7.65,56,158,7.08,Medium,Yes,Mild,0
6671,24,Other,6.03,5.94,2.75,4.92,7.99,127,51,8.32,Medium,No,Severe,1
6672,35,Other,3.48,5.55,2.84,5.26,8.1,117,121,4.24,Medium,Yes,Moderate,1
6673,18,Male,4.5,4.3,3.48,3.9,7.22,61,27,5.05,Low,No,Severe,1
6674,20,Male,10.41,2.88,1.13,2.13,8.74,20,21,12.45,Low,No,Moderate,1
6675,27,Other,7.13,2.16,3.25,1.73,6.08,248,165,8.67,High,Yes,Moderate,1
6676,35,Male,3.56,1.28,0.81,0.82,6.29,165,169,4.49,High,No,Mild,0
6677,28,Other,11.36,2.38,1.01,1.45,6.26,238,151,12.15,Medium,No,Severe,1
6678,18,Female,11.68,5.03,3.22,5.73,4.52,30,86,14.6,High,No,Moderate,1
6679,20,Other,11.92,3.36,2.07,3.38,5.08,115,144,14.53,High,Yes,Moderate,1
6680,19,Male,9.79,4.13,0.75,3.07,5.97,212,144,12.55,High,Yes,Severe,1
6681,31,Female,7.63,2.37,3.07,2.72,8.53,68,42,8.7,High,No,Mild,0
6682,29,Male,4.25,3.06,2.5,3.36,6.35,139,44,6.36,Low,Yes,Not addicted,0
6683,30,Male,8.04,3.54,2.8,3.42,8.02,160,160,9.69,Medium,No,Severe,1
6684,19,Female,6.09,5.64,2.37,4.53,6.59,184,23,7.94,Low,Yes,Severe,1
6685,30,Other,8.31,4.97,2.25,4.88,5.35,47,57,9.53,Low,No,Moderate,1
6686,26,Female,5.21,2.79,2.39,2.28,4.59,49,41,7.0,Low,No,Mild,0
6687,22,Female,5.06,5.96,1.58,5.95,5.3,217,46,7.1,Medium,Yes,Severe,1
6688,20,Other,9.81,4.22,2.18,2.96,7.59,153,115,10.37,High,No,Moderate,1
6689,20,Other,4.5,0.69,1.92,4.72,7.53,169,54,7.17,High,Yes,Mild,0
6690,25,Male,7.25,2.34,1.59,2.67,4.8,184,175,8.47,High,Yes,Moderate,1
6691,29,Other,7.06,0.71,2.47,2.11,8.06,113,48,8.26,Low,No,Mild,0
6692,20,Other,3.73,2.2,0.07,2.7,5.92,74,91,5.99,High,No,Mild,0
6693,22,Female,11.5,0.57,0.9,5.79,8.42,106,168,14.08,High,No,Severe,1
6694,34,Female,11.07,2.07,3.52,0.57,6.78,201,106,13.84,Low,Yes,Moderate,1
6695,34,Other,7.33,4.0,3.56,1.28,6.36,62,174,9.1,Low,No,Moderate,1
6696,28,Female,3.76,5.74,1.1,5.41,4.64,153,84,6.14,Low,Yes,Moderate,1
6697,33,Female,8.38,3.07,3.74,1.03,7.25,58,23,10.95,Low,Yes,Moderate,1
6698,22,Other,10.46,1.53,2.76,4.55,6.17,120,86,11.25,High,Yes,Moderate,1
6699,32,Female,3.09,4.6,2.46,4.6,8.14,29,91,5.12,Low,Yes,Moderate,1
6700,31,Other,3.6,1.39,2.39,3.99,7.1,197,104,6.39,Medium,No,Mild,0
6701,19,Male,6.96,3.47,1.46,5.48,7.16,236,89,8.14,Low,No,Mild,0
6702,21,Male,10.72,0.61,3.95,3.95,6.13,244,97,11.23,High,Yes,Severe,1
6703,21,Female,8.55,1.66,1.47,5.7,5.86,41,117,9.58,Medium,No,Moderate,1
6704,21,Female,10.6,5.73,3.2,4.95,5.2,98,23,11.61,Low,Yes,Moderate,1
6705,34,Other,4.63,0.53,3.73,3.2,4.7,195,79,5.15,High,No,Not addicted,0
6706,28,Female,9.92,3.52,2.17,3.75,8.05,107,55,11.86,Low,Yes,Moderate,1
6707,22,Female,10.15,5.99,1.7,5.36,6.66,30,151,11.14,Low,No,Moderate,1
6708,18,Male,7.93,4.23,0.13,4.89,4.88,140,26,9.2,Medium,No,Moderate,1
6709,25,Male,10.75,3.58,1.5,2.57,5.37,124,38,13.4,Medium,No,Moderate,1
6710,32,Male,11.7,5.14,3.74,2.4,6.78,224,160,13.28,High,Yes,Severe,1
6711,26,Male,7.34,2.94,3.43,2.05,5.32,104,174,9.34,Medium,No,Moderate,1
6712,19,Male,6.03,4.14,0.12,3.16,6.8,79,114,6.55,Low,No,Moderate,1
6713,24,Other,8.34,3.77,2.42,5.72,6.82,244,122,9.19,High,No,Severe,1
6714,18,Male,4.24,3.22,3.88,5.42,7.96,225,164,6.65,Low,Yes,Not addicted,0
6715,24,Other,3.71,4.21,2.34,3.02,7.05,198,39,4.55,Low,No,Severe,1
6716,29,Female,10.75,1.59,0.42,5.38,5.85,116,90,13.33,High,No,Severe,1
6717,21,Other,9.68,2.07,3.53,2.17,8.99,188,171,11.11,High,No,Moderate,1
6718,33,Other,4.52,4.74,1.26,3.67,6.56,57,178,5.5,Low,Yes,Moderate,1
6719,24,Other,6.38,2.06,0.86,4.03,6.43,97,151,8.72,Medium,No,Mild,0
6720,20,Female,6.06,3.75,2.87,5.76,7.66,72,68,7.2,Low,No,Mild,0
6721,30,Female,4.5,0.78,1.93,3.82,8.33,39,86,5.35,Medium,No,Not addicted,0
6722,25,Other,6.3,0.8,3.35,3.24,4.63,205,78,7.83,Low,No,Mild,0
6723,26,Male,9.31,5.31,1.85,2.54,6.41,125,160,11.31,Medium,Yes,Severe,1
6724,26,Other,6.66,5.97,0.42,0.92,5.32,243,43,9.44,Medium,Yes,Moderate,1
6725,28,Male,6.5,5.8,0.06,3.59,4.72,192,126,8.61,Low,Yes,Moderate,1
6726,22,Male,10.78,3.56,2.07,5.7,6.38,117,147,11.87,Low,No,Moderate,1
6727,24,Female,5.55,5.4,2.85,0.93,5.11,72,67,7.53,Low,Yes,Moderate,1
6728,29,Other,11.74,4.06,0.61,1.76,8.05,21,162,14.24,Medium,Yes,Severe,1
6729,20,Other,7.98,5.69,1.44,3.7,7.48,243,37,10.71,High,Yes,Severe,1
6730,19,Other,9.24,3.55,2.49,5.67,5.07,63,21,10.24,High,Yes,Moderate,1
6731,32,Female,4.96,5.84,3.27,1.6,8.96,106,120,6.64,Medium,No,Severe,1
6732,26,Female,4.62,3.76,3.71,3.55,8.91,61,130,6.75,Medium,Yes,Mild,0
6733,31,Other,11.69,4.88,3.56,2.97,5.0,126,51,13.87,High,No,Severe,1
6734,20,Female,6.65,4.87,2.09,5.84,5.84,36,86,7.88,Medium,No,Moderate,1
6735,23,Female,6.19,2.93,2.57,2.01,7.04,150,101,6.72,Low,Yes,Mild,0
6736,26,Male,10.34,3.69,3.94,4.98,4.54,232,31,13.17,High,No,Moderate,1
6737,20,Other,11.69,4.92,0.79,5.93,8.66,73,16,13.37,High,No,Severe,1
6738,29,Other,4.69,4.86,3.43,0.54,4.75,191,134,6.81,High,Yes,Moderate,1
6739,29,Female,11.15,1.55,2.64,3.7,7.32,158,30,12.41,Medium,No,Severe,1
6740,31,Male,10.37,3.83,1.0,2.46,6.19,224,166,12.4,High,No,Severe,1
6741,33,Other,8.84,0.65,0.3,3.32,6.59,60,72,11.52,High,No,Severe,1
6742,34,Female,3.44,2.71,1.64,2.26,5.69,163,107,6.39,Low,Yes,Mild,0
6743,35,Female,10.67,5.0,1.8,0.64,8.27,33,16,11.3,Medium,Yes,Severe,1
6744,31,Female,7.23,3.24,2.42,1.5,6.77,237,140,8.69,High,Yes,Moderate,1
6745,21,Female,5.8,2.52,2.6,2.81,8.6,161,125,7.81,High,No,Mild,0
6746,33,Other,7.78,3.18,3.76,3.77,5.72,226,89,9.31,Low,No,Mild,0
6747,29,Male,11.35,2.43,1.23,4.71,5.2,32,124,14.08,Medium,Yes,Severe,1
6748,28,Female,9.43,4.07,1.29,1.35,7.04,31,28,12.4,Medium,No,Severe,1
6749,31,Female,8.66,4.4,0.5,2.75,7.34,247,19,10.74,Medium,No,Moderate,1
6750,32,Male,11.3,3.02,2.59,2.61,8.31,32,23,13.79,Low,Yes,Severe,1
6751,21,Female,5.15,1.26,1.68,2.32,4.82,54,97,6.43,Medium,No,Not addicted,0
6752,22,Male,5.22,5.74,0.19,5.03,4.88,174,171,8.04,Low,No,Severe,1
6753,31,Female,8.62,5.31,1.83,3.68,5.66,136,134,9.84,High,Yes,Moderate,1
6754,19,Other,4.93,3.58,0.7,5.26,6.2,213,59,5.69,High,Yes,Mild,0
6755,33,Other,9.42,5.86,0.33,0.66,6.28,235,162,11.82,Medium,No,Moderate,1
6756,19,Other,4.15,1.58,0.56,3.05,8.25,46,135,5.96,Medium,Yes,Mild,0
6757,31,Other,11.09,3.67,2.55,0.67,4.61,108,39,12.02,Medium,Yes,Severe,1
6758,32,Female,3.84,0.91,1.92,5.82,4.96,193,46,4.58,High,No,Not addicted,0
6759,29,Female,10.77,5.14,2.06,2.52,5.04,133,31,11.28,High,Yes,Moderate,1
6760,35,Other,7.01,4.2,2.18,5.22,7.81,47,103,10.0,Medium,No,Severe,1
6761,34,Male,3.2,2.89,1.19,2.74,6.03,207,162,5.14,Medium,Yes,Not addicted,0
6762,27,Male,11.78,5.23,0.29,3.07,7.06,244,140,13.47,Low,Yes,Moderate,1
6763,33,Other,7.81,1.92,3.73,3.48,7.58,135,84,9.49,Medium,Yes,Moderate,1
6764,26,Female,7.81,5.8,1.65,1.86,5.23,119,167,9.68,Low,No,Severe,1
6765,20,Other,10.82,1.73,0.65,3.98,6.61,40,99,13.41,Low,Yes,Severe,1
6766,18,Male,5.51,1.55,1.62,1.02,8.72,171,41,7.79,High,Yes,Mild,0
6767,27,Other,6.06,4.24,3.2,2.36,6.83,39,64,8.46,High,Yes,Severe,1
6768,21,Male,10.06,5.17,2.81,3.84,6.8,56,82,12.97,High,Yes,Severe,1
6769,19,Other,10.6,3.96,1.88,2.13,6.28,145,44,11.42,High,Yes,Moderate,1
6770,33,Other,8.51,3.42,1.93,3.89,6.73,65,85,9.5,Medium,Yes,Severe,1
6771,24,Other,6.91,3.07,1.35,1.61,7.77,223,121,8.01,Medium,Yes,Mild,0
6772,34,Male,9.13,5.57,1.77,1.62,6.04,126,34,11.58,High,Yes,Severe,1
6773,27,Male,7.48,3.67,3.37,2.43,5.45,210,131,9.1,Low,Yes,Moderate,1
6774,30,Male,8.96,2.11,3.47,5.11,8.03,229,146,10.12,Low,No,Severe,1
6775,24,Female,6.27,1.17,2.85,1.54,8.6,124,177,8.27,High,No,Mild,0
6776,19,Male,11.08,1.22,3.9,5.99,8.66,234,38,11.7,Low,Yes,Moderate,1
6777,20,Female,3.73,3.74,1.8,3.84,7.41,233,80,5.08,Medium,No,Mild,0
6778,23,Male,8.89,2.17,2.03,1.61,6.46,76,129,10.67,High,Yes,Moderate,1
6779,19,Male,10.36,2.86,1.94,1.28,5.42,144,151,11.89,High,No,Moderate,1
6780,35,Male,4.72,4.45,2.97,4.79,5.68,190,106,6.87,High,Yes,Severe,1
6781,29,Other,5.33,5.06,2.6,2.78,4.92,164,147,8.09,High,Yes,Moderate,1
6782,23,Male,9.55,2.88,3.76,1.32,5.07,186,104,11.54,High,No,Severe,1
6783,21,Male,11.01,5.18,2.87,2.57,5.13,226,101,11.88,High,No,Moderate,1
6784,22,Male,8.92,0.83,3.34,3.26,5.63,221,79,10.97,High,Yes,Severe,1
6785,20,Other,5.05,1.09,3.13,4.19,6.01,126,156,5.56,Medium,Yes,Mild,0
6786,25,Female,6.74,2.37,3.62,2.55,7.66,109,135,7.25,High,No,Mild,0
6787,34,Female,10.48,1.67,3.22,4.53,8.88,202,134,11.63,Medium,No,Moderate,1
6788,26,Male,4.09,3.81,2.14,2.05,4.52,163,35,4.63,High,Yes,Not addicted,0
6789,23,Female,9.55,4.59,0.33,2.95,6.38,82,111,11.03,Low,Yes,Moderate,1
6790,21,Other,3.12,5.85,3.13,1.58,7.8,224,56,3.88,High,No,Moderate,1
6791,29,Male,6.23,4.6,0.1,4.71,8.02,148,33,8.69,Medium,Yes,Moderate,1
6792,34,Other,7.78,3.48,1.35,4.21,8.02,186,139,9.68,Medium,No,Moderate,1
6793,24,Female,9.56,1.38,0.92,4.92,7.1,153,116,10.06,Low,Yes,Moderate,1
6794,30,Male,11.4,1.61,3.88,4.41,8.4,44,179,12.75,Medium,No,Severe,1
6795,24,Other,9.66,2.24,0.19,1.12,4.96,101,27,11.57,High,Yes,Severe,1
6796,29,Male,11.41,1.04,0.53,5.98,4.65,187,53,13.65,Medium,Yes,Moderate,1
6797,31,Male,8.76,3.07,3.75,1.96,5.7,202,96,10.01,Medium,No,Severe,1
6798,22,Other,10.29,1.26,1.2,3.47,8.57,62,45,12.62,Low,Yes,Severe,1
6799,34,Other,9.99,5.16,1.62,4.24,7.14,53,137,10.49,High,No,Moderate,1
6800,30,Female,11.37,1.08,3.05,0.96,8.06,75,133,14.23,High,Yes,Moderate,1
6801,34,Male,3.43,1.4,3.86,3.32,7.75,106,146,5.09,Medium,No,Mild,0
6802,22,Female,10.57,0.59,0.99,1.92,7.71,155,146,11.66,Medium,Yes,Moderate,1
6803,35,Female,8.9,1.44,2.98,1.36,7.33,199,107,9.81,Medium,Yes,Moderate,1
6804,27,Male,6.79,1.76,3.68,1.44,4.84,177,79,8.49,Low,Yes,Moderate,1
6805,25,Female,11.07,2.6,3.25,5.95,7.71,171,19,13.83,High,Yes,Moderate,1
6806,31,Female,4.37,3.2,2.02,2.4,6.58,63,70,6.5,High,Yes,Not addicted,0
6807,33,Male,11.75,5.64,3.95,5.97,5.19,46,47,14.72,Medium,No,Moderate,1
6808,31,Other,7.07,1.79,1.49,5.75,6.84,93,146,8.18,Low,No,Moderate,1
6809,31,Male,5.44,1.19,1.69,0.65,7.16,149,179,6.49,Low,Yes,Not addicted,0
6810,20,Other,7.32,3.23,0.92,4.59,7.88,184,75,8.35,High,No,Moderate,1
6811,20,Female,7.26,4.47,3.3,5.14,6.64,179,96,9.15,High,Yes,Severe,1
6812,34,Female,8.89,2.58,0.21,5.17,7.43,161,105,11.6,Low,No,Severe,1
6813,31,Other,4.89,2.66,0.7,1.57,6.99,39,26,7.05,Low,No,Mild,0
6814,18,Other,11.44,2.0,3.58,2.53,7.5,33,70,12.73,High,Yes,Moderate,1
6815,35,Other,3.22,2.37,1.29,3.14,6.98,143,166,4.44,Medium,Yes,Not addicted,0
6816,29,Other,4.05,2.04,1.64,2.2,8.62,186,53,6.99,Medium,No,Mild,0
6817,21,Other,8.58,0.72,1.0,2.03,7.37,231,118,9.4,Medium,Yes,Severe,1
6818,33,Other,5.45,3.04,2.12,3.83,6.11,220,155,6.53,Medium,Yes,Mild,0
6819,24,Male,10.23,4.57,0.45,1.26,7.92,36,42,12.1,Low,No,Severe,1
6820,31,Female,3.94,3.59,2.32,2.84,5.64,246,86,4.5,High,Yes,Not addicted,0
6821,33,Other,9.0,4.87,0.53,1.28,7.26,146,151,11.5,Low,Yes,Severe,1
6822,23,Female,9.12,4.44,3.26,5.03,7.77,212,164,10.97,High,Yes,Severe,1
6823,25,Other,4.46,3.23,1.87,0.68,6.18,226,27,7.25,Low,No,Not addicted,0
6824,20,Male,9.97,3.96,2.38,1.29,8.53,141,124,11.49,Medium,Yes,Severe,1
6825,26,Female,9.84,4.08,1.42,2.91,5.81,39,29,10.61,High,No,Severe,1
6826,29,Other,6.14,2.34,3.37,1.25,5.29,37,131,8.07,Medium,Yes,Mild,0
6827,30,Male,5.32,4.44,2.88,0.91,4.84,23,52,7.32,Medium,Yes,Severe,1
6828,19,Male,10.57,5.75,2.29,2.48,6.03,93,126,12.51,Medium,Yes,Severe,1
6829,26,Other,4.28,2.2,0.84,3.9,4.95,135,108,7.01,Low,Yes,Not addicted,0
6830,30,Other,3.6,1.27,2.56,5.5,5.77,118,104,6.41,Medium,Yes,Mild,0
6831,24,Other,7.25,1.87,0.54,1.78,6.78,71,154,9.28,Medium,No,Moderate,1
6832,26,Other,6.89,5.02,2.87,5.22,6.67,124,143,9.36,High,No,Severe,1
6833,22,Other,8.76,2.23,2.45,1.59,8.59,210,109,10.68,Low,Yes,Severe,1
6834,18,Female,10.9,4.73,2.36,4.22,7.35,243,85,12.63,High,No,Moderate,1
6835,25,Male,7.89,1.22,2.2,2.74,5.94,238,165,8.76,Low,No,Mild,0
6836,33,Female,6.23,5.78,3.21,1.53,8.59,88,67,7.16,Medium,No,Moderate,1
6837,31,Male,7.61,5.3,2.74,2.1,7.25,195,37,9.62,Medium,Yes,Moderate,1
6838,28,Female,9.68,5.89,0.08,1.91,6.98,230,169,11.7,Low,Yes,Moderate,1
6839,27,Other,8.55,3.81,2.87,3.54,7.08,149,56,11.25,Medium,No,Severe,1
6840,26,Other,6.22,4.04,3.87,2.68,5.47,166,47,8.57,Low,Yes,Moderate,1
6841,30,Other,3.6,3.06,2.98,5.58,4.64,38,18,4.44,Low,No,Not addicted,0
6842,22,Female,4.2,4.28,3.84,3.69,5.87,117,140,5.56,Medium,No,Moderate,1
6843,30,Other,10.44,4.4,3.73,1.19,6.72,91,35,11.14,Medium,Yes,Severe,1
6844,27,Other,6.07,2.68,3.35,0.94,5.88,123,43,9.03,Medium,No,Moderate,1
6845,30,Other,8.25,3.93,0.45,3.86,7.98,199,167,10.48,High,Yes,Severe,1
6846,24,Female,8.11,1.35,0.87,2.75,5.85,68,26,10.4,Medium,Yes,Severe,1
6847,26,Female,9.67,1.25,3.49,1.96,6.86,242,128,12.15,Low,Yes,Moderate,1
6848,21,Other,11.37,1.65,2.78,4.75,7.55,49,175,14.13,Low,No,Moderate,1
6849,24,Other,5.99,2.4,2.42,2.9,7.11,86,86,7.66,Low,Yes,Mild,0
6850,23,Male,10.35,5.37,1.44,2.34,5.04,136,57,11.67,Medium,No,Severe,1
6851,23,Other,7.44,3.58,0.73,4.13,5.15,48,93,9.08,Low,Yes,Mild,0
6852,26,Female,4.57,0.59,3.56,4.05,4.7,242,146,5.79,Medium,Yes,Mild,0
6853,23,Other,6.76,5.46,2.28,1.69,7.34,218,129,8.86,High,No,Moderate,1
6854,21,Female,7.66,3.73,1.53,5.42,5.18,132,43,9.45,Medium,Yes,Mild,0
6855,31,Male,5.24,2.41,3.02,0.8,8.3,113,178,6.93,Low,No,Not addicted,0
6856,23,Male,8.77,5.55,0.66,3.39,4.83,119,58,9.94,Low,Yes,Moderate,1
6857,34,Other,3.46,4.27,0.78,3.4,6.27,31,67,6.12,Medium,No,Severe,1
6858,28,Other,8.88,4.9,1.36,3.55,5.67,227,48,9.88,High,Yes,Severe,1
6859,18,Male,3.13,2.72,1.65,5.82,7.7,53,108,4.99,Medium,Yes,Not addicted,0
6860,24,Other,10.76,4.41,2.33,3.7,6.09,34,107,13.28,High,No,Moderate,1
6861,22,Male,4.18,3.97,2.97,3.65,8.44,119,133,6.98,High,No,Not addicted,0
6862,18,Other,6.25,3.28,3.98,5.45,8.04,140,104,8.96,Low,Yes,Mild,0
6863,25,Male,9.07,5.76,0.61,5.0,6.63,62,159,11.59,High,No,Moderate,1
6864,22,Female,6.93,3.29,2.16,2.09,6.29,206,78,9.82,Medium,No,Mild,0
6865,31,Female,11.37,2.84,2.5,4.0,5.77,227,138,13.34,Low,No,Moderate,1
6866,33,Male,8.65,1.16,3.98,1.77,5.25,133,57,11.33,Medium,No,Severe,1
6867,28,Male,7.15,1.67,2.95,4.68,7.81,155,88,8.35,Medium,No,Moderate,1
6868,19,Male,9.95,1.57,0.69,2.51,7.97,208,67,12.89,Low,No,Moderate,1
6869,19,Other,10.88,1.11,1.92,5.26,6.73,49,174,11.6,Low,No,Severe,1
6870,30,Male,3.38,1.28,3.9,4.12,5.13,231,43,5.57,High,Yes,Mild,0
6871,30,Female,6.18,5.01,1.34,4.65,6.14,176,78,8.28,Low,No,Severe,1
6872,25,Other,4.86,3.97,0.66,1.47,5.35,20,156,6.08,High,No,Not addicted,0
6873,20,Male,3.72,0.66,2.06,3.35,7.41,53,44,5.31,High,No,Not addicted,0
6874,22,Female,7.01,3.38,2.04,1.71,5.96,99,92,8.85,Medium,Yes,Mild,0
6875,23,Male,6.84,1.23,3.51,0.95,7.4,249,100,8.36,High,Yes,Mild,0
6876,20,Other,4.63,3.25,1.23,2.18,6.49,186,105,5.85,Low,No,Not addicted,0
6877,18,Female,7.4,3.5,0.27,1.35,5.64,172,65,9.61,High,No,Mild,0
6878,29,Female,3.89,5.15,2.63,5.71,8.5,67,18,5.22,Medium,Yes,Severe,1
6879,34,Other,6.28,0.77,2.09,4.66,6.58,183,88,7.15,Low,Yes,Moderate,1
6880,24,Female,8.06,5.09,0.45,4.48,5.31,22,158,10.67,High,Yes,Moderate,1
6881,32,Female,5.05,3.99,0.68,0.75,6.32,205,74,6.08,High,Yes,Mild,0
6882,28,Female,4.13,2.76,1.88,2.39,8.26,71,90,5.12,Low,No,Mild,0
6883,19,Female,4.25,2.83,0.33,1.83,5.74,100,100,5.95,High,No,Not addicted,0
6884,26,Female,8.2,1.38,0.33,0.75,6.81,70,138,10.12,High,No,Moderate,1
6885,20,Male,8.96,3.36,1.46,3.02,6.97,113,125,11.57,Medium,Yes,Moderate,1
6886,22,Male,5.92,1.83,3.64,0.69,8.45,75,62,8.62,Low,No,Mild,0
6887,31,Other,3.26,2.11,2.77,1.21,5.79,109,36,6.25,Medium,Yes,Mild,0
6888,26,Male,11.55,2.25,2.01,1.8,8.6,104,73,14.26,High,No,Moderate,1
6889,19,Female,6.37,3.52,0.75,4.16,5.4,225,159,8.6,Medium,No,Moderate,1
6890,32,Male,10.8,4.43,3.43,2.2,5.48,73,55,13.57,Low,No,Moderate,1
6891,22,Male,9.22,2.09,1.59,3.13,8.58,51,142,11.29,High,Yes,Moderate,1
6892,30,Female,6.31,0.95,0.32,0.93,6.68,230,90,8.68,High,No,Moderate,1
6893,34,Female,5.76,2.59,2.32,3.81,8.42,99,73,7.21,Low,Yes,Not addicted,0
6894,21,Female,9.06,1.12,3.5,1.52,4.76,212,158,9.73,Low,No,Moderate,1
6895,19,Male,9.71,5.23,2.88,2.7,5.38,220,46,11.34,High,Yes,Moderate,1
6896,30,Other,10.58,1.83,2.37,5.54,8.11,131,163,12.53,High,Yes,Severe,1
6897,32,Female,9.68,0.59,3.55,4.52,6.0,157,150,10.79,Low,Yes,Severe,1
6898,18,Other,4.39,5.94,0.98,2.72,5.71,27,71,5.77,High,Yes,Moderate,1
6899,20,Other,7.62,5.82,0.64,1.18,4.73,35,61,8.92,Low,Yes,Moderate,1
6900,18,Female,10.6,2.07,2.5,2.91,8.74,110,177,11.92,Low,No,Severe,1
6901,26,Female,10.97,2.28,3.12,4.78,8.27,195,17,12.84,Medium,No,Severe,1
6902,34,Other,6.91,2.14,1.93,3.32,5.31,105,23,8.39,Low,Yes,Mild,0
6903,34,Female,5.8,5.53,1.3,5.42,8.36,142,121,6.52,High,Yes,Moderate,1
6904,22,Other,11.25,1.97,1.1,4.58,8.37,52,83,12.3,Medium,Yes,Severe,1
